,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type,Date,erro_previsao,reclamacoes,previsao,lucro,prejuizo
5181,2010,1197,120000,80.0,5.0,20.0,1.7,5549,1.6777000000000004,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-27 01:37:55.547982340,0.022299999999999542,sem_reclamacao,-0.022299999999999542,,-0.022299999999999542
5182,2017,1498,70000,110.0,5.0,22.0,5.7,5550,6.716800000000003,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-05-27 02:18:31.424366818,1.0168000000000026,com_reclamacao,1.0168000000000026,1.0168000000000026,
5183,2018,1248,132000,70.0,5.0,28.0,5.25,5551,5.6537,Delhi,Comprehensive,Manual,First Owner,Diesel,Hatchback,2023-05-27 02:59:07.300751296,0.4036999999999997,sem_reclamacao,0.4036999999999997,0.4036999999999997,
5184,2016,998,60000,60.0,5.0,32.0,2.9,5552,2.9861,Delhi,Third Party insurance,Manual,Second Owner,CNG,Hatchback,2023-05-27 03:39:43.177135774,0.08610000000000007,sem_reclamacao,0.08610000000000007,0.08610000000000007,
5185,2017,1496,62000,120.0,5.0,16.0,6.49,5553,6.873400000000003,Delhi,Comprehensive,Manual,First Owner,Petrol,SUV,2023-05-27 04:20:19.053520252,0.3834000000000026,sem_reclamacao,0.3834000000000026,0.3834000000000026,
5186,2016,1248,121693,90.0,5.0,24.0,5.51,5554,5.500999999999994,Gurgaon,Third Party,Manual,First Owner,Diesel,SUV,2023-05-27 05:00:54.929904732,0.00900000000000567,sem_reclamacao,-0.00900000000000567,,-0.00900000000000567
5187,2018,1950,52721,190.0,5.0,12.0,32.99,5555,35.65449999999994,Bangalore,Comprehensive,Automatic,First Owner,Diesel,Sedan,2023-05-27 05:41:30.806289210,2.66449999999994,com_reclamacao,2.66449999999994,2.66449999999994,
5188,2021,1199,40000,90.0,5.0,20.0,5.8,5556,6.3441,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-27 06:22:06.682673688,0.5441000000000003,com_reclamacao,0.5441000000000003,0.5441000000000003,
5189,2013,1197,64528,80.0,5.0,16.0,3.2,5557,3.318599999999996,Hyderabad,Third Party insurance,Automatic,First Owner,Petrol,Hatchback,2023-05-27 07:02:42.559058166,0.11859999999999582,sem_reclamacao,0.11859999999999582,0.11859999999999582,
5190,2019,1197,71000,90.0,5.0,18.0,4.85,5558,5.208300000000006,Delhi,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-05-27 07:43:18.435442644,0.35830000000000606,sem_reclamacao,0.35830000000000606,0.35830000000000606,
5191,2013,1199,75046,70.0,5.0,22.0,4.75,5559,4.637,Bangalore,Comprehensive,Manual,First Owner,Diesel,Hatchback,2023-05-27 08:23:54.311827122,0.11300000000000043,sem_reclamacao,-0.11300000000000043,,-0.11300000000000043
5192,2022,1956,22000,170.0,5.0,16.0,18.75,5560,19.187300000000004,Delhi,Comprehensive,Manual,First Owner,Diesel,SUV,2023-05-27 09:04:30.188211602,0.437300000000004,sem_reclamacao,0.437300000000004,0.437300000000004,
5193,2017,1248,66000,90.0,5.0,24.0,9.1,5561,8.92930000000001,Bangalore,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-27 09:45:06.064596080,0.17069999999998942,sem_reclamacao,-0.17069999999998942,,-0.17069999999998942
5194,2012,1198,49293,90.0,5.0,20.0,2.5,5562,2.6487000000000007,Lucknow,Comprehensive,Manual,Second Owner,Petrol,Hatchback,2023-05-27 10:25:41.940980558,0.14870000000000072,sem_reclamacao,0.14870000000000072,0.14870000000000072,
5195,2018,1248,59000,90.0,5.0,24.0,7.5,5563,7.4354,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-27 11:06:17.817365036,0.06460000000000043,sem_reclamacao,-0.06460000000000043,,-0.06460000000000043
5196,2018,1591,30518,120.0,5.0,16.0,10.26,5564,10.045499999999995,Bangalore,Zero Dep,Automatic,Second Owner,Petrol,Sedan,2023-05-27 11:46:53.693749514,0.21450000000000458,sem_reclamacao,-0.21450000000000458,,-0.21450000000000458
5197,2019,796,45301,50.0,5.0,22.0,3.25,5565,3.2647999999999984,Jaipur,Not Available,Manual,Second Owner,Petrol,Hatchback,2023-05-27 12:27:29.570133994,0.01479999999999837,sem_reclamacao,0.01479999999999837,0.01479999999999837,
5198,2014,1197,71318,90.0,5.0,22.0,4.42,5566,4.587900000000002,Bangalore,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-27 13:08:05.446518472,0.16790000000000216,sem_reclamacao,0.16790000000000216,0.16790000000000216,
5199,2016,1197,76794,80.0,5.0,22.0,6.32,5567,6.224200000000004,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-27 13:48:41.322902950,0.09579999999999611,sem_reclamacao,-0.09579999999999611,,-0.09579999999999611
5200,2020,1197,12000,80.0,5.0,18.0,6.75,5568,7.075199999999999,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-27 14:29:17.199287428,0.3251999999999988,sem_reclamacao,0.3251999999999988,0.3251999999999988,
5201,2017,1248,150000,90.0,5.0,24.0,8.0,5569,7.378600000000001,Agra,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-27 15:09:53.075671906,0.6213999999999986,com_reclamacao,-0.6213999999999986,,-0.6213999999999986
5202,2020,1462,20000,100.0,5.0,18.0,8.0,5570,8.364900000000002,Mumbai,Third Party insurance,Manual,First Owner,Petrol,SUV,2023-05-27 15:50:28.952056384,0.3649000000000022,sem_reclamacao,0.3649000000000022,0.3649000000000022,
5203,2018,1197,3437,80.0,5.0,18.0,8.38,5571,7.580699999999992,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-27 16:31:04.828440864,0.7993000000000086,com_reclamacao,-0.7993000000000086,,-0.7993000000000086
5204,2015,1498,125000,100.0,5.0,22.0,5.45,5572,5.361499999999996,Bangalore,Comprehensive,Automatic,Third Owner,Diesel,Sedan,2023-05-27 17:11:40.704825342,0.08850000000000424,sem_reclamacao,-0.08850000000000424,,-0.08850000000000424
5205,2013,1968,100000,150.0,5.0,16.0,7.5,5573,7.326400000000001,Ahmedabad,Third Party insurance,Automatic,Third Owner,Diesel,Sedan,2023-05-27 17:52:16.581209820,0.17359999999999864,sem_reclamacao,-0.17359999999999864,,-0.17359999999999864
5206,2013,2982,120000,170.0,7.0,12.0,12.0,5574,12.1231,Lucknow,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-05-27 18:32:52.457594298,0.12310000000000088,sem_reclamacao,0.12310000000000088,0.12310000000000088,
5207,2017,2179,76650,140.0,7.0,16.0,14.5,5575,13.252,Hyderabad,Third Party insurance,Automatic,First Owner,Diesel,SUV,2023-05-27 19:13:28.333978776,1.2479999999999993,com_reclamacao,-1.2479999999999993,,-1.2479999999999993
5208,2014,2993,81600,260.0,5.0,16.0,29.5,5576,30.3545,Mumbai,Comprehensive,Automatic,Second Owner,Diesel,SUV,2023-05-27 19:54:04.210363254,0.8545000000000016,com_reclamacao,0.8545000000000016,0.8545000000000016,
5209,2015,998,50936,70.0,5.0,20.0,4.06,5577,3.7846,Bangalore,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-05-27 20:34:40.086747734,0.2753999999999994,sem_reclamacao,-0.2753999999999994,,-0.2753999999999994
5210,2016,1197,71642,100.0,5.0,18.0,7.16,5578,7.157099999999999,Bangalore,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-05-27 21:15:15.963132212,0.002900000000001235,sem_reclamacao,-0.002900000000001235,,-0.002900000000001235
5211,2021,1996,55000,220.0,6.0,12.0,35.75,5579,35.81400000000001,Delhi,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-05-27 21:55:51.839516690,0.06400000000000716,sem_reclamacao,0.06400000000000716,0.06400000000000716,
5212,2010,1798,100000,160.0,5.0,14.0,3.5,5580,3.870599999999999,Pune,Third Party insurance,Automatic,Second Owner,Petrol,Sedan,2023-05-27 22:36:27.715901168,0.37059999999999915,sem_reclamacao,0.37059999999999915,0.37059999999999915,
5213,2016,1193,70418,90.0,5.0,18.0,4.0,5581,4.076099999999999,Chennai,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-27 23:17:03.592285646,0.07609999999999939,sem_reclamacao,0.07609999999999939,0.07609999999999939,
5214,2020,1451,18000,140.0,6.0,12.0,17.99,5583,18.107600000000005,Delhi,Comprehensive,Automatic,First Owner,Petrol,SUV,2023-05-27 23:57:39.468670126,0.11760000000000659,sem_reclamacao,0.11760000000000659,0.11760000000000659,
5215,2009,1061,60000,70.0,5.0,18.0,1.7,5584,1.5020976,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-05-28 00:38:15.345054604,0.19790240000000003,sem_reclamacao,-0.19790240000000003,,-0.19790240000000003
5216,2018,1248,48359,90.0,5.0,24.0,9.2,5586,8.707900000000011,Mumbai,Third Party,Manual,First Owner,Diesel,SUV,2023-05-28 01:18:51.221439082,0.4920999999999882,sem_reclamacao,-0.4920999999999882,,-0.4920999999999882
5217,2019,1197,20036,80.0,5.0,18.0,7.43,5587,7.405899999999992,Mumbai,Third Party,Automatic,First Owner,Petrol,Hatchback,2023-05-28 01:59:27.097823560,0.024100000000007782,sem_reclamacao,-0.024100000000007782,,-0.024100000000007782
5218,2015,1995,64665,180.0,5.0,18.0,7.78,5588,10.495099999999988,Chandigarh,Comprehensive,Automatic,Second Owner,Diesel,Sedan,2023-05-28 02:40:02.974208038,2.715099999999988,com_reclamacao,2.715099999999988,2.715099999999988,
5219,2021,1199,10230,90.0,5.0,20.0,6.15,5589,6.516399999999993,Delhi,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-28 03:20:38.850592516,0.3663999999999925,sem_reclamacao,0.3663999999999925,0.3663999999999925,
5220,2022,1462,19278,100.0,5.0,18.0,10.5,5591,10.9691,Delhi,Comprehensive,Automatic,Second Owner,Petrol,SUV,2023-05-28 04:01:14.726976996,0.4690999999999992,sem_reclamacao,0.4690999999999992,0.4690999999999992,
5221,2014,998,62000,70.0,5.0,24.0,2.7,5592,2.857099999999996,Jaipur,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-28 04:41:50.603361474,0.1570999999999958,sem_reclamacao,0.1570999999999958,0.1570999999999958,
5222,2020,998,100000,60.0,5.0,32.0,5.2,5593,5.368899999999996,Mumbai,Third Party insurance,Manual,First Owner,CNG,Hatchback,2023-05-28 05:22:26.479745952,0.1688999999999954,sem_reclamacao,0.1688999999999954,0.1688999999999954,
5223,2018,1199,30000,80.0,5.0,20.0,4.5,5594,4.5361,Gurgaon,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-28 06:03:02.356130430,0.03610000000000024,sem_reclamacao,0.03610000000000024,0.03610000000000024,
5224,2020,998,64109,60.0,5.0,32.0,5.7,5595,5.631799999999999,Hyderabad,Third Party,Manual,First Owner,CNG,Hatchback,2023-05-28 06:43:38.232514908,0.06820000000000093,sem_reclamacao,-0.06820000000000093,,-0.06820000000000093
5225,2019,1497,31000,120.0,5.0,18.0,8.95,5596,8.875700000000013,Delhi,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-05-28 07:24:14.108899386,0.07429999999998671,sem_reclamacao,-0.07429999999998671,,-0.07429999999998671
5226,2021,1956,40000,170.0,7.0,16.0,20.0,5597,20.3744,Mumbai,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-28 08:04:49.985283866,0.3744000000000014,sem_reclamacao,0.3744000000000014,0.3744000000000014,
5227,2015,1968,65000,170.0,5.0,16.0,17.95,5598,16.414700000000018,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-05-28 08:45:25.861668344,1.5352999999999817,com_reclamacao,-1.5352999999999817,,-1.5352999999999817
5228,2014,1498,40000,90.0,5.0,22.0,4.0,5599,4.162299999999998,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-28 09:26:01.738052822,0.16229999999999833,sem_reclamacao,0.16229999999999833,0.16229999999999833,
5229,2022,998,6737,70.0,5.0,26.0,5.78,5600,6.016699999999994,Ahmedabad,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-05-28 10:06:37.614437300,0.2366999999999937,sem_reclamacao,0.2366999999999937,0.2366999999999937,
5230,2015,1997,107255,150.0,5.0,14.0,9.28,5601,8.64299999999999,Delhi,Third Party,Automatic,First Owner,Petrol,SUV,2023-05-28 10:47:13.490821778,0.6370000000000093,com_reclamacao,-0.6370000000000093,,-0.6370000000000093
5231,2021,2393,29841,150.0,8.0,12.0,22.0,5602,21.9597,Kolkata,Comprehensive,Manual,First Owner,Diesel,MUV,2023-05-28 11:27:49.367206258,0.04029999999999845,sem_reclamacao,-0.04029999999999845,,-0.04029999999999845
5232,2015,998,84392,70.0,5.0,20.0,3.09,5603,3.082,Gurgaon,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-28 12:08:25.243590736,0.008000000000000007,sem_reclamacao,-0.008000000000000007,,-0.008000000000000007
5233,2011,2498,80000,100.0,6.0,16.0,4.9,5604,4.843799999999996,Chandigarh,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-28 12:49:01.119975214,0.056200000000004025,sem_reclamacao,-0.056200000000004025,,-0.056200000000004025
5234,2018,1198,27153,70.0,7.0,20.0,3.53,5605,3.628699999999995,Jaipur,Comprehensive,Manual,Third Owner,Petrol,MUV,2023-05-28 13:29:36.996359692,0.09869999999999512,sem_reclamacao,0.09869999999999512,0.09869999999999512,
5235,2013,1995,79000,180.0,5.0,18.0,10.5,5606,11.503,Bangalore,Comprehensive,Automatic,Third Owner,Diesel,Sedan,2023-05-28 14:10:12.872744170,1.0030000000000001,com_reclamacao,1.0030000000000001,1.0030000000000001,
5236,2014,1498,82000,100.0,5.0,26.0,4.9,5607,4.829599999999996,Pune,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-05-28 14:50:48.749128648,0.07040000000000468,sem_reclamacao,-0.07040000000000468,,-0.07040000000000468
5237,2020,1197,40000,80.0,5.0,22.0,6.5,5608,6.6338,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-28 15:31:24.625513128,0.13379999999999992,sem_reclamacao,0.13379999999999992,0.13379999999999992,
5238,2011,998,69551,70.0,5.0,24.0,2.36,5609,2.3660000000000045,Bangalore,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-28 16:12:00.501897606,0.006000000000004668,sem_reclamacao,0.006000000000004668,0.006000000000004668,
5239,2018,1496,64508,110.0,5.0,18.0,7.4,5610,7.341299999999992,Ahmedabad,Third Party,Automatic,First Owner,Petrol,Sedan,2023-05-28 16:52:36.378282084,0.05870000000000797,sem_reclamacao,-0.05870000000000797,,-0.05870000000000797
5240,2020,1497,40000,90.0,5.0,24.0,7.9,5611,7.946099999999991,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-05-28 17:33:12.254666562,0.04609999999999026,sem_reclamacao,0.04609999999999026,0.04609999999999026,
5241,2016,1499,41000,110.0,5.0,18.0,5.85,5612,5.706200000000006,Delhi,Third Party insurance,Manual,First Owner,Petrol,SUV,2023-05-28 18:13:48.131051040,0.1437999999999935,sem_reclamacao,-0.1437999999999935,,-0.1437999999999935
5242,2016,1197,50000,80.0,5.0,22.0,5.0,5613,4.875499999999999,Delhi,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-28 18:54:24.007435518,0.12450000000000117,sem_reclamacao,-0.12450000000000117,,-0.12450000000000117
5243,2019,796,33245,50.0,5.0,22.0,3.32,5614,3.2835999999999963,Lucknow,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-28 19:34:59.883819998,0.03640000000000354,sem_reclamacao,-0.03640000000000354,,-0.03640000000000354
5244,2012,1248,90000,70.0,5.0,22.0,1.5,5615,1.8611,Gurgaon,Third Party insurance,Manual,Second Owner,Diesel,Hatchback,2023-05-28 20:15:35.760204476,0.3611,sem_reclamacao,0.3611,0.3611,
5245,2018,1198,40000,110.0,5.0,16.0,9.25,5616,9.152499999999998,Bangalore,Third Party insurance,Automatic,Second Owner,Petrol,SUV,2023-05-28 20:56:11.636588954,0.09750000000000192,sem_reclamacao,-0.09750000000000192,,-0.09750000000000192
5246,2020,1198,28991,70.0,5.0,16.0,6.8,5617,6.423899999999999,Pune,Zero Dep,Manual,First Owner,Petrol,Sedan,2023-05-28 21:36:47.512973432,0.376100000000001,sem_reclamacao,-0.376100000000001,,-0.376100000000001
5247,2018,1248,95000,70.0,5.0,28.0,7.5,5618,7.486500000000002,Pune,Third Party insurance,Automatic,First Owner,Diesel,Sedan,2023-05-28 22:17:23.389357910,0.013499999999997847,sem_reclamacao,-0.013499999999997847,,-0.013499999999997847
5248,2016,1197,34392,80.0,5.0,18.0,6.39,5619,6.119099999999992,Chennai,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-28 22:57:59.265742388,0.27090000000000725,sem_reclamacao,-0.27090000000000725,,-0.27090000000000725
5249,2014,1197,60000,80.0,5.0,20.0,3.5,5620,3.6025000000000005,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-28 23:38:35.142126868,0.10250000000000048,sem_reclamacao,0.10250000000000048,0.10250000000000048,
5250,2017,1498,91000,100.0,5.0,26.0,5.5,5621,5.916699999999999,Ahmedabad,Comprehensive,Manual,First Owner,Diesel,Sedan,2023-05-29 00:19:11.018511346,0.41669999999999874,sem_reclamacao,0.41669999999999874,0.41669999999999874,
5251,2019,1591,29905,120.0,5.0,16.0,9.6,5622,9.56190000000001,Jaipur,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-29 00:59:46.894895824,0.038099999999989365,sem_reclamacao,-0.038099999999989365,,-0.038099999999989365
5252,2018,1999,30000,250.0,5.0,14.0,25.0,5623,31.8445,Delhi,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-05-29 01:40:22.771280302,6.8445,com_reclamacao,6.8445,6.8445,
5253,2015,1396,98000,90.0,5.0,22.0,7.3,5624,6.698899999999998,Delhi,Comprehensive,Manual,First Owner,Diesel,SUV,2023-05-29 02:20:58.647664780,0.6011000000000015,com_reclamacao,-0.6011000000000015,,-0.6011000000000015
5254,2009,1197,75000,80.0,5.0,20.0,1.0,5625,1.3031,Lucknow,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-29 03:01:34.524049260,0.3030999999999999,sem_reclamacao,0.3030999999999999,0.3030999999999999,
5255,2011,624,80000,40.0,4.0,26.0,0.7,5626,0.833700000000001,Bangalore,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-05-29 03:42:10.400433738,0.13370000000000104,sem_reclamacao,0.13370000000000104,0.13370000000000104,
5256,2014,998,67000,70.0,5.0,24.0,4.25,5627,4.041,Chennai,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-05-29 04:22:46.276818216,0.20899999999999963,sem_reclamacao,-0.20899999999999963,,-0.20899999999999963
5257,2019,1197,26936,80.0,5.0,22.0,7.2,5628,7.153800000000006,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-29 05:03:22.153202694,0.04619999999999447,sem_reclamacao,-0.04619999999999447,,-0.04619999999999447
5258,2017,1991,33000,190.0,5.0,16.0,41.45,5629,40.27169999999995,Bangalore,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-05-29 05:43:58.029587172,1.1783000000000499,com_reclamacao,-1.1783000000000499,,-1.1783000000000499
5259,2020,1984,5500,240.0,5.0,14.0,49.5,5630,49.168,Delhi,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-05-29 06:24:33.905971650,0.33200000000000074,sem_reclamacao,-0.33200000000000074,,-0.33200000000000074
5260,2013,1396,120000,50.0,5.0,18.0,1.3,5631,1.8901000000000008,Hyderabad,Third Party insurance,Manual,Second Owner,Diesel,Hatchback,2023-05-29 07:05:09.782356130,0.5901000000000007,com_reclamacao,0.5901000000000007,0.5901000000000007,
5261,2014,1197,47278,90.0,5.0,22.0,4.05,5632,3.869200000000005,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-29 07:45:45.658740608,0.18079999999999474,sem_reclamacao,-0.18079999999999474,,-0.18079999999999474
5262,2014,1198,71000,90.0,5.0,18.0,3.25,5633,3.362,Delhi,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-29 08:26:21.535125086,0.1120000000000001,sem_reclamacao,0.1120000000000001,0.1120000000000001,
5263,2017,1197,40265,80.0,5.0,18.0,5.18,5634,5.151500000000003,Mumbai,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-05-29 09:06:57.411509564,0.02849999999999664,sem_reclamacao,-0.02849999999999664,,-0.02849999999999664
5264,2009,5461,36000,420.0,2.0,12.0,12.75,5635,18.1535,Delhi,Comprehensive,Automatic,Second Owner,Petrol,Mercedes-Benz,2023-05-29 09:47:33.287894042,5.403500000000001,com_reclamacao,5.403500000000001,5.403500000000001,
5265,2014,1197,63059,80.0,5.0,20.0,3.4,5636,3.5461999999999985,Jaipur,Not Available,Manual,First Owner,Petrol,Sedan,2023-05-29 10:28:09.164278520,0.14619999999999855,sem_reclamacao,0.14619999999999855,0.14619999999999855,
5266,2018,1396,43857,90.0,5.0,22.0,6.46,5637,6.7445,Lucknow,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-05-29 11:08:45.040663000,0.2845000000000004,sem_reclamacao,0.2845000000000004,0.2845000000000004,
5267,2021,1950,3560,190.0,5.0,12.0,39.2,5638,46.14289999999996,Kolkata,Comprehensive,Automatic,First Owner,Diesel,Sedan,2023-05-29 11:49:20.917047478,6.942899999999959,com_reclamacao,6.942899999999959,6.942899999999959,
5268,2019,1248,60000,90.0,7.0,26.0,11.0,5639,10.1297,Delhi,Third Party insurance,Manual,First Owner,Diesel,MUV,2023-05-29 12:29:56.793431956,0.8703000000000003,com_reclamacao,-0.8703000000000003,,-0.8703000000000003
5269,2020,1199,4786,90.0,5.0,18.0,9.73,5640,9.262600000000008,Chennai,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-05-29 13:10:32.669816434,0.4673999999999925,sem_reclamacao,-0.4673999999999925,,-0.4673999999999925
5270,2018,1496,68950,110.0,5.0,18.0,7.33,5641,7.363400000000002,Hyderabad,Comprehensive,Automatic,Second Owner,Petrol,Sedan,2023-05-29 13:51:08.546200912,0.033400000000002095,sem_reclamacao,0.033400000000002095,0.033400000000002095,
5271,2020,1995,47500,180.0,5.0,18.0,31.75,5642,29.086200000000005,Chennai,Comprehensive,Automatic,Second Owner,Diesel,SUV,2023-05-29 14:31:44.422585392,2.663799999999995,com_reclamacao,-2.663799999999995,,-2.663799999999995
5272,2019,999,63623,80.0,5.0,20.0,4.89,5643,5.234799999999994,Chennai,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-29 15:12:20.298969870,0.344799999999994,sem_reclamacao,0.344799999999994,0.344799999999994,
5273,2021,796,10900,50.0,5.0,22.0,3.46,5645,3.655899999999997,Gurgaon,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-29 15:52:56.175354348,0.19589999999999685,sem_reclamacao,0.19589999999999685,0.19589999999999685,
5274,2021,1197,30000,80.0,5.0,18.0,7.75,5646,7.7955,Delhi,Third Party insurance,Manual,Second Owner,Petrol,SUV,2023-05-29 16:33:32.051738826,0.04549999999999965,sem_reclamacao,0.04549999999999965,0.04549999999999965,
5275,2022,998,18000,120.0,5.0,18.0,12.65,5647,12.4709,Bangalore,Comprehensive,Manual,First Owner,Petrol,SUV,2023-05-29 17:14:07.928123304,0.17910000000000004,sem_reclamacao,-0.17910000000000004,,-0.17910000000000004
5276,2013,1591,41617,120.0,5.0,18.0,4.2,5648,4.2416999999999945,Gurgaon,Third Party,Manual,First Owner,Petrol,Sedan,2023-05-29 17:54:43.804507782,0.0416999999999943,sem_reclamacao,0.0416999999999943,0.0416999999999943,
5277,2020,1956,22013,170.0,5.0,16.0,18.48,5649,18.339600000000008,Ahmedabad,Third Party,Manual,First Owner,Diesel,SUV,2023-05-29 18:35:19.680892262,0.14039999999999253,sem_reclamacao,-0.14039999999999253,,-0.14039999999999253
5278,2014,2494,90000,100.0,8.0,12.0,12.75,5650,12.524600000000005,Bangalore,Third Party insurance,Manual,First Owner,Diesel,MUV,2023-05-29 19:15:55.557276740,0.22539999999999516,sem_reclamacao,-0.22539999999999516,,-0.22539999999999516
5279,2020,999,33865,110.0,5.0,18.0,9.5,5651,9.178799999999995,Ahmedabad,Not Available,Manual,First Owner,Petrol,Sedan,2023-05-29 19:56:31.433661218,0.3212000000000046,sem_reclamacao,-0.3212000000000046,,-0.3212000000000046
5280,2020,1950,44000,190.0,5.0,12.0,40.75,5652,43.4179,Delhi,Third Party insurance,Automatic,First Owner,Diesel,Sedan,2023-05-29 20:37:07.310045696,2.667900000000003,com_reclamacao,2.667900000000003,2.667900000000003,
5281,2011,1497,80593,120.0,5.0,16.0,4.0,5654,3.7955,Bangalore,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-29 21:17:43.186430174,0.2044999999999999,sem_reclamacao,-0.2044999999999999,,-0.2044999999999999
5282,2003,796,31382,30.0,5.0,10.0,0.28001,5655,0.4357065,Jaipur,Not Available,Manual,Fourth Owner,LPG,Minivans,2023-05-29 21:58:19.062814652,0.15569650000000002,sem_reclamacao,0.15569650000000002,0.15569650000000002,
5283,2019,1998,50115,190.0,5.0,14.0,35.95,5656,35.82089999999996,Bangalore,Comprehensive,Automatic,First Owner,Petrol,SUV,2023-05-29 22:38:54.939199132,0.12910000000004374,sem_reclamacao,-0.12910000000004374,,-0.12910000000004374
5284,2018,1498,82084,100.0,5.0,26.0,7.22,5657,7.9098000000000095,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV,2023-05-29 23:19:30.815583610,0.6898000000000097,com_reclamacao,0.6898000000000097,0.6898000000000097,
5285,2021,1497,55767,110.0,5.0,16.0,9.59,5658,9.846400000000008,Chandigarh,Third Party,Manual,First Owner,Petrol,SUV,2023-05-30 00:00:06.691968088,0.2564000000000082,sem_reclamacao,0.2564000000000082,0.2564000000000082,
5286,2018,1497,50000,120.0,5.0,18.0,6.62,5660,6.877200000000003,Kolkata,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-30 00:40:42.568352566,0.25720000000000276,sem_reclamacao,0.25720000000000276,0.25720000000000276,
5287,2018,1591,58000,120.0,5.0,16.0,9.99,5661,9.995900000000004,Delhi,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-05-30 01:21:18.444737044,0.005900000000004013,sem_reclamacao,0.005900000000004013,0.005900000000004013,
5288,2018,1193,120000,90.0,5.0,18.0,3.75,5662,4.0084,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-30 02:01:54.321121524,0.25839999999999996,sem_reclamacao,0.25839999999999996,0.25839999999999996,
5289,2022,1199,7767,80.0,5.0,20.0,8.95,5663,8.43390000000001,Bangalore,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-05-30 02:42:30.197506002,0.5160999999999891,com_reclamacao,-0.5160999999999891,,-0.5160999999999891
5290,2014,1461,90001,110.0,5.0,20.0,3.81,5664,4.0429,Hyderabad,Not Available,Manual,Second Owner,Diesel,SUV,2023-05-30 03:23:06.073890480,0.23290000000000033,sem_reclamacao,0.23290000000000033,0.23290000000000033,
5291,2023,1497,1700,110.0,5.0,16.0,16.25,5665,15.202500000000004,Delhi,Comprehensive,Manual,First Owner,Petrol,SUV,2023-05-30 04:03:41.950274958,1.0474999999999959,com_reclamacao,-1.0474999999999959,,-1.0474999999999959
